Id,genre,Usage
18290,Pop,Public
24152,techhouse,Public
32434,psytrance,Public
40289,hardstyle,Public
32022,psytrance,Public
40890,hardstyle,Public
11189,Trap Metal,Public
12357,Trap Metal,Public
29135,trance,Public
39800,hardstyle,Public
9806,Underground Rap,Public
16947,RnB,Public
21366,Hiphop,Public
6014,Underground Rap,Public
12140,Trap Metal,Public
21756,techhouse,Public
2284,Dark Trap,Public
8034,Underground Rap,Public
34118,trap,Public
13236,Emo,Public
15673,Rap,Public
24266,techhouse,Public
13014,Emo,Public
16634,RnB,Public
24711,techno,Public
33193,psytrance,Public
41888,hardstyle,Public
4657,Underground Rap,Public
30493,psytrance,Public
39312,dnb,Public
39603,hardstyle,Public
7981,Underground Rap,Public
24145,techhouse,Public
12917,Emo,Public
17484,RnB,Public
28267,trance,Public
41445,hardstyle,Public
18415,Pop,Public
6689,Underground Rap,Public
4556,Dark Trap,Public
23607,techhouse,Public
41196,hardstyle,Public
37066,dnb,Public
3287,Dark Trap,Public
469,Dark Trap,Public
29620,trance,Public
5411,Underground Rap,Public
10289,Underground Rap,Public
35694,trap,Public
1240,Dark Trap,Public
8538,Underground Rap,Public
23678,techhouse,Public
11827,Trap Metal,Public
24727,techno,Public
9480,Underground Rap,Public
23651,techhouse,Public
22016,techhouse,Public
12362,Trap Metal,Public
39344,dnb,Public
21723,techhouse,Public
31303,psytrance,Public
14522,Rap,Public
37540,dnb,Public
35301,trap,Public
31083,psytrance,Public
10202,Underground Rap,Public
16132,RnB,Public
11048,Trap Metal,Public
11477,Trap Metal,Public
36380,trap,Public
12983,Emo,Public
11813,Trap Metal,Public
13800,Emo,Public
11903,Trap Metal,Public
10405,Underground Rap,Public
25312,techno,Public
37482,dnb,Public
21111,Hiphop,Public
42108,hardstyle,Public
38801,dnb,Public
16483,RnB,Public
40035,hardstyle,Public
34481,trap,Public
32246,psytrance,Public
14934,Rap,Public
4165,Dark Trap,Public
20268,Hiphop,Public
17845,RnB,Public
39103,dnb,Public
24708,techno,Public
41395,hardstyle,Public
6390,Underground Rap,Public
3095,Dark Trap,Public
10609,Trap Metal,Public
19685,Hiphop,Public
3792,Dark Trap,Public
22235,techhouse,Public
16627,RnB,Public
29962,trance,Public
18245,Pop,Public
35420,trap,Public
18959,Hiphop,Public
8343,Underground Rap,Public
22608,techhouse,Public
861,Dark Trap,Public
22586,techhouse,Public
5961,Underground Rap,Public
27435,techno,Public
37543,dnb,Public
18507,Hiphop,Public
11262,Trap Metal,Public
24719,techno,Public
30056,trance,Public
12639,Emo,Public
14695,Rap,Public
1483,Dark Trap,Public
2351,Dark Trap,Public
7640,Underground Rap,Public
40374,hardstyle,Public
10200,Underground Rap,Public
36918,dnb,Public
2182,Dark Trap,Public
12671,Emo,Public
40177,hardstyle,Public
38070,dnb,Public
23330,techhouse,Public
6365,Underground Rap,Public
23260,techhouse,Public
22904,techhouse,Public
34787,trap,Public
7705,Underground Rap,Public
3161,Dark Trap,Public
27118,techno,Public
41583,hardstyle,Public
16466,RnB,Public
21407,Hiphop,Public
11912,Trap Metal,Public
23774,techhouse,Public
21474,Hiphop,Public
28972,trance,Public
31304,psytrance,Public
34399,trap,Public
8986,Underground Rap,Public
24428,techhouse,Public
9918,Underground Rap,Public
20959,Hiphop,Public
6809,Underground Rap,Public
39719,hardstyle,Public
21743,techhouse,Public
8140,Underground Rap,Public
37849,dnb,Public
18237,Pop,Public
15075,Rap,Public
33462,trap,Public
29634,trance,Public
5195,Underground Rap,Public
2374,Dark Trap,Public
5751,Underground Rap,Public
7250,Underground Rap,Public
40685,hardstyle,Public
28297,trance,Public
18856,Hiphop,Public
30026,trance,Public
25375,techno,Public
24664,techno,Public
39317,dnb,Public
40239,hardstyle,Public
39698,hardstyle,Public
40136,hardstyle,Public
38369,dnb,Public
3986,Dark Trap,Public
28131,trance,Public
33167,psytrance,Public
26456,techno,Public
32618,psytrance,Public
6322,Underground Rap,Public
37976,dnb,Public
15180,Rap,Public
33198,psytrance,Public
27270,techno,Public
13267,Emo,Public
14511,Rap,Public
20631,Hiphop,Public
926,Dark Trap,Public
30234,trance,Public
2145,Dark Trap,Public
7821,Underground Rap,Public
25591,techno,Public
39950,hardstyle,Public
17515,RnB,Public
2020,Dark Trap,Public
27447,techno,Public
31919,psytrance,Public
8713,Underground Rap,Public
30829,psytrance,Public
1174,Dark Trap,Public
32446,psytrance,Public
29933,trance,Public
38073,dnb,Public
4647,Underground Rap,Public
41172,hardstyle,Public
27210,techno,Public
10735,Trap Metal,Public
8844,Underground Rap,Public
28697,trance,Public
34438,trap,Public
15625,Rap,Public
17680,RnB,Public
23491,techhouse,Public
11420,Trap Metal,Public
35032,trap,Public
985,Dark Trap,Public
9403,Underground Rap,Public
30808,psytrance,Public
10854,Trap Metal,Public
33076,psytrance,Public
29211,trance,Public
34972,trap,Public
16655,RnB,Public
2174,Dark Trap,Public
28255,trance,Public
40716,hardstyle,Public
38561,dnb,Public
24698,techno,Public
25456,techno,Public
29444,trance,Public
18496,Pop,Public
25756,techno,Public
11056,Trap Metal,Public
8239,Underground Rap,Public
41647,hardstyle,Public
21018,Hiphop,Public
40018,hardstyle,Public
23193,techhouse,Public
499,Dark Trap,Public
35763,trap,Public
32392,psytrance,Public
6536,Underground Rap,Public
1453,Dark Trap,Public
8668,Underground Rap,Public
39395,hardstyle,Public
31491,psytrance,Public
18786,Hiphop,Public
9831,Underground Rap,Public
12364,Trap Metal,Public
4995,Underground Rap,Public
7969,Underground Rap,Public
25706,techno,Public
30709,psytrance,Public
29756,trance,Public
24493,techhouse,Public
6133,Underground Rap,Public
3281,Dark Trap,Public
1599,Dark Trap,Public
21489,Hiphop,Public
34728,trap,Public
7205,Underground Rap,Public
32958,psytrance,Public
41448,hardstyle,Public
30947,psytrance,Public
12214,Trap Metal,Public
9855,Underground Rap,Public
31793,psytrance,Public
31156,psytrance,Public
24223,techhouse,Public
3719,Dark Trap,Public
37546,dnb,Public
39313,dnb,Public
5572,Underground Rap,Public
7615,Underground Rap,Public
28874,trance,Public
35990,trap,Public
13332,Emo,Public
29785,trance,Public
37344,dnb,Public
3698,Dark Trap,Public
75,Dark Trap,Public
31912,psytrance,Public
31034,psytrance,Public
4336,Dark Trap,Public
35065,trap,Public
22078,techhouse,Public
9391,Underground Rap,Public
14160,Rap,Public
17598,RnB,Public
7576,Underground Rap,Public
17136,RnB,Public
39762,hardstyle,Public
22872,techhouse,Public
19331,Hiphop,Public
36781,dnb,Public
32492,psytrance,Public
23180,techhouse,Public
20904,Hiphop,Public
11910,Trap Metal,Public
311,Dark Trap,Public
36117,trap,Public
27792,trance,Public
9006,Underground Rap,Public
6271,Underground Rap,Public
7375,Underground Rap,Public
3539,Dark Trap,Public
32729,psytrance,Public
17233,RnB,Public
21412,Hiphop,Public
7729,Underground Rap,Public
36581,dnb,Public
26436,techno,Public
5872,Underground Rap,Public
38488,dnb,Public
20391,Hiphop,Public
14493,Rap,Public
13374,Emo,Public
38298,dnb,Public
12640,Emo,Public
32775,psytrance,Public
21715,techhouse,Public
8552,Underground Rap,Public
16359,RnB,Public
10427,Underground Rap,Public
11256,Trap Metal,Public
5757,Underground Rap,Public
40156,hardstyle,Public
3503,Dark Trap,Public
4741,Underground Rap,Public
6267,Underground Rap,Public
25404,techno,Public
32249,psytrance,Public
28359,trance,Public
2744,Dark Trap,Public
3168,Dark Trap,Public
25726,techno,Public
14812,Rap,Public
30876,psytrance,Public
17280,RnB,Public
41966,hardstyle,Public
40440,hardstyle,Public
32468,psytrance,Public
32119,psytrance,Public
28626,trance,Public
23264,techhouse,Public
3905,Dark Trap,Public
14913,Rap,Public
16629,RnB,Public
30128,trance,Public
38474,dnb,Public
10009,Underground Rap,Public
20394,Hiphop,Public
22137,techhouse,Public
6686,Underground Rap,Public
29102,trance,Public
23038,techhouse,Public
40863,hardstyle,Public
16869,RnB,Public
33923,trap,Public
25850,techno,Public
18619,Hiphop,Public
4569,Dark Trap,Public
36434,dnb,Public
19318,Hiphop,Public
27749,trance,Public
3350,Dark Trap,Public
26280,techno,Public
20007,Hiphop,Public
8528,Underground Rap,Public
9606,Underground Rap,Public
8363,Underground Rap,Public
27708,trance,Public
438,Dark Trap,Public
24793,techno,Public
41496,hardstyle,Public
6186,Underground Rap,Public
39631,hardstyle,Public
23948,techhouse,Public
2644,Dark Trap,Public
9994,Underground Rap,Public
40279,hardstyle,Public
20419,Hiphop,Public
38080,dnb,Public
12514,Emo,Public
8413,Underground Rap,Public
21669,techhouse,Public
26366,techno,Public
27670,trance,Public
41949,hardstyle,Public
32358,psytrance,Public
32337,psytrance,Public
17860,RnB,Public
8615,Underground Rap,Public
23695,techhouse,Public
8368,Underground Rap,Public
25959,techno,Public
23753,techhouse,Public
39662,hardstyle,Public
7905,Underground Rap,Public
29602,trance,Public
32725,psytrance,Public
12051,Trap Metal,Public
13148,Emo,Public
29534,trance,Public
14584,Rap,Public
11462,Trap Metal,Public
12354,Trap Metal,Public
7679,Underground Rap,Public
2494,Dark Trap,Public
17249,RnB,Public
29435,trance,Public
7002,Underground Rap,Public
35317,trap,Public
18084,Pop,Public
1072,Dark Trap,Public
13637,Emo,Public
6769,Underground Rap,Public
20679,Hiphop,Public
30295,trance,Public
38699,dnb,Public
21421,Hiphop,Public
14174,Rap,Public
3056,Dark Trap,Public
20386,Hiphop,Public
9192,Underground Rap,Public
11770,Trap Metal,Public
41847,hardstyle,Public
17971,RnB,Public
13438,Emo,Public
10557,Trap Metal,Public
36443,dnb,Public
38563,dnb,Public
31622,psytrance,Public
41493,hardstyle,Public
39623,hardstyle,Public
12088,Trap Metal,Public
41465,hardstyle,Public
39484,hardstyle,Public
41967,hardstyle,Public
18606,Hiphop,Public
25141,techno,Public
6222,Underground Rap,Public
2726,Dark Trap,Public
28317,trance,Public
13630,Emo,Public
41350,hardstyle,Public
27168,techno,Public
18444,Pop,Public
30786,psytrance,Public
34184,trap,Public
24764,techno,Public
18751,Hiphop,Public
30937,psytrance,Public
8628,Underground Rap,Public
18273,Pop,Public
1,Dark Trap,Public
18983,Hiphop,Public
6793,Underground Rap,Public
35334,trap,Public
33856,trap,Public
14073,Emo,Public
32520,psytrance,Public
23676,techhouse,Public
28294,trance,Public
29552,trance,Public
19103,Hiphop,Public
12623,Emo,Public
1426,Dark Trap,Public
928,Dark Trap,Public
2754,Dark Trap,Public
1422,Dark Trap,Public
36128,trap,Public
42040,hardstyle,Public
18430,Pop,Public
37239,dnb,Public
2814,Dark Trap,Public
33503,trap,Public
12208,Trap Metal,Public
34451,trap,Public
5687,Underground Rap,Public
30500,psytrance,Public
19449,Hiphop,Public
1763,Dark Trap,Public
41780,hardstyle,Public
35645,trap,Public
27770,trance,Public
16823,RnB,Public
1656,Dark Trap,Public
6202,Underground Rap,Public
2277,Dark Trap,Public
12341,Trap Metal,Public
40219,hardstyle,Public
10134,Underground Rap,Public
20232,Hiphop,Public
37595,dnb,Public
14427,Rap,Public
30261,trance,Public
3298,Dark Trap,Public
5940,Underground Rap,Public
1034,Dark Trap,Public
42230,hardstyle,Public
21807,techhouse,Public
5329,Underground Rap,Public
6514,Underground Rap,Public
30830,psytrance,Public
5373,Underground Rap,Public
39152,dnb,Public
896,Dark Trap,Public
8845,Underground Rap,Public
40869,hardstyle,Public
35035,trap,Public
37897,dnb,Public
26800,techno,Public
25884,techno,Public
20965,Hiphop,Public
17414,RnB,Public
27368,techno,Public
36123,trap,Public
12928,Emo,Public
6056,Underground Rap,Public
11500,Trap Metal,Public
33657,trap,Public
32862,psytrance,Public
21603,techhouse,Public
7616,Underground Rap,Public
39894,hardstyle,Public
12681,Emo,Public
37547,dnb,Public
20139,Hiphop,Public
5501,Underground Rap,Public
36755,dnb,Public
2464,Dark Trap,Public
14401,Rap,Public
6020,Underground Rap,Public
30691,psytrance,Public
22512,techhouse,Public
16495,RnB,Public
10342,Underground Rap,Public
26585,techno,Public
13954,Emo,Public
29665,trance,Public
28394,trance,Public
35749,trap,Public
12508,Emo,Public
37139,dnb,Public
8241,Underground Rap,Public
1675,Dark Trap,Public
15046,Rap,Public
20896,Hiphop,Public
33354,psytrance,Public
3419,Dark Trap,Public
36294,trap,Public
29447,trance,Public
23722,techhouse,Public
4559,Dark Trap,Public
26763,techno,Public
15265,Rap,Public
9654,Underground Rap,Public
25331,techno,Public
31574,psytrance,Public
19204,Hiphop,Public
2231,Dark Trap,Public
3568,Dark Trap,Public
32699,psytrance,Public
22358,techhouse,Public
41185,hardstyle,Public
32104,psytrance,Public
7040,Underground Rap,Public
10454,Trap Metal,Public
26843,techno,Public
13,Dark Trap,Public
35788,trap,Public
3604,Dark Trap,Public
5598,Underground Rap,Public
27325,techno,Public
25926,techno,Public
34379,trap,Public
38708,dnb,Public
1418,Dark Trap,Public
30516,psytrance,Public
1536,Dark Trap,Public
12599,Emo,Public
16505,RnB,Public
22664,techhouse,Public
42277,hardstyle,Public
5545,Underground Rap,Public
24169,techhouse,Public
26770,techno,Public
28894,trance,Public
24745,techno,Public
7781,Underground Rap,Public
40627,hardstyle,Public
6165,Underground Rap,Public
15130,Rap,Public
19497,Hiphop,Public
20894,Hiphop,Public
10852,Trap Metal,Public
4504,Dark Trap,Public
23850,techhouse,Public
13804,Emo,Public
7516,Underground Rap,Public
26504,techno,Public
13420,Emo,Public
37606,dnb,Public
24924,techno,Public
28266,trance,Public
22724,techhouse,Public
39422,hardstyle,Public
5809,Underground Rap,Public
36663,dnb,Public
38532,dnb,Public
38074,dnb,Public
13064,Emo,Public
9285,Underground Rap,Public
14572,Rap,Public
39831,hardstyle,Public
25975,techno,Public
38620,dnb,Public
25642,techno,Public
24387,techhouse,Public
1784,Dark Trap,Public
9929,Underground Rap,Public
1213,Dark Trap,Public
41997,hardstyle,Public
34647,trap,Public
16884,RnB,Public
8692,Underground Rap,Public
24378,techhouse,Public
7650,Underground Rap,Public
24639,techno,Public
26034,techno,Public
38384,dnb,Public
41927,hardstyle,Public
8976,Underground Rap,Public
25272,techno,Public
11798,Trap Metal,Public
25584,techno,Public
2095,Dark Trap,Public
39177,dnb,Public
20794,Hiphop,Public
23933,techhouse,Public
32456,psytrance,Public
5653,Underground Rap,Public
35658,trap,Public
33049,psytrance,Public
25638,techno,Public
14615,Rap,Public
22229,techhouse,Public
12525,Emo,Public
14611,Rap,Public
9531,Underground Rap,Public
39907,hardstyle,Public
39554,hardstyle,Public
29262,trance,Public
19454,Hiphop,Public
35319,trap,Public
26227,techno,Public
12486,Emo,Public
23469,techhouse,Public
36384,trap,Public
441,Dark Trap,Public
38762,dnb,Public
26828,techno,Public
49,Dark Trap,Public
29093,trance,Public
33208,psytrance,Public
21888,techhouse,Public
7680,Underground Rap,Public
9697,Underground Rap,Public
5201,Underground Rap,Public
22862,techhouse,Public
5715,Underground Rap,Public
23968,techhouse,Public
6253,Underground Rap,Public
12957,Emo,Public
31619,psytrance,Public
25443,techno,Public
10054,Underground Rap,Public
29917,trance,Public
8510,Underground Rap,Public
9273,Underground Rap,Public
35579,trap,Public
35005,trap,Public
27655,trance,Public
25753,techno,Public
6988,Underground Rap,Public
38883,dnb,Public
631,Dark Trap,Public
14942,Rap,Public
6013,Underground Rap,Public
2943,Dark Trap,Public
42215,hardstyle,Public
35345,trap,Public
17702,RnB,Public
34365,trap,Public
38015,dnb,Public
22239,techhouse,Public
16435,RnB,Public
20062,Hiphop,Public
3942,Dark Trap,Public
20937,Hiphop,Public
10178,Underground Rap,Public
37264,dnb,Public
23592,techhouse,Public
6112,Underground Rap,Public
40641,hardstyle,Public
41507,hardstyle,Public
28376,trance,Public
30057,trance,Public
31788,psytrance,Public
38109,dnb,Public
27483,trance,Public
7294,Underground Rap,Public
8358,Underground Rap,Public
31173,psytrance,Public
10125,Underground Rap,Public
25429,techno,Public
41298,hardstyle,Public
30464,psytrance,Public
23927,techhouse,Public
19651,Hiphop,Public
40030,hardstyle,Public
20355,Hiphop,Public
26084,techno,Public
38573,dnb,Public
28514,trance,Public
25225,techno,Public
21477,Hiphop,Public
22824,techhouse,Public
15260,Rap,Public
904,Dark Trap,Public
20783,Hiphop,Public
16051,RnB,Public
31628,psytrance,Public
27111,techno,Public
28720,trance,Public
14488,Rap,Public
29951,trance,Public
14348,Rap,Public
3318,Dark Trap,Public
16095,RnB,Public
27917,trance,Public
8596,Underground Rap,Public
12337,Trap Metal,Public
19334,Hiphop,Public
596,Dark Trap,Public
15576,Rap,Public
16341,RnB,Public
29017,trance,Public
35049,trap,Public
16207,RnB,Public
21210,Hiphop,Public
15107,Rap,Public
13398,Emo,Public
37542,dnb,Public
1478,Dark Trap,Public
26225,techno,Public
30520,psytrance,Public
26468,techno,Public
18087,Pop,Public
35534,trap,Public
21117,Hiphop,Public
15382,Rap,Public
471,Dark Trap,Public
35243,trap,Public
6978,Underground Rap,Public
33391,psytrance,Public
24062,techhouse,Public
18183,Pop,Public
1048,Dark Trap,Public
10285,Underground Rap,Public
20586,Hiphop,Public
35258,trap,Public
7560,Underground Rap,Public
10700,Trap Metal,Public
29154,trance,Public
14773,Rap,Public
38330,dnb,Public
27949,trance,Public
9539,Underground Rap,Public
27090,techno,Public
29819,trance,Public
8904,Underground Rap,Public
1270,Dark Trap,Public
25262,techno,Public
40925,hardstyle,Public
31361,psytrance,Public
7786,Underground Rap,Public
6434,Underground Rap,Public
28002,trance,Public
38233,dnb,Public
1339,Dark Trap,Public
20540,Hiphop,Public
17649,RnB,Public
24888,techno,Public
10381,Underground Rap,Public
28611,trance,Public
23022,techhouse,Public
428,Dark Trap,Public
16899,RnB,Public
20414,Hiphop,Public
6194,Underground Rap,Public
31504,psytrance,Public
20120,Hiphop,Public
8517,Underground Rap,Public
96,Dark Trap,Public
22279,techhouse,Public
35787,trap,Public
9447,Underground Rap,Public
505,Dark Trap,Public
14792,Rap,Public
27264,techno,Public
34033,trap,Public
25341,techno,Public
25311,techno,Public
34665,trap,Public
40081,hardstyle,Public
29623,trance,Public
31276,psytrance,Public
14303,Rap,Public
18469,Pop,Public
6415,Underground Rap,Public
4785,Underground Rap,Public
1491,Dark Trap,Public
14828,Rap,Public
31495,psytrance,Public
14653,Rap,Public
29156,trance,Public
1413,Dark Trap,Public
23430,techhouse,Public
16883,RnB,Public
35188,trap,Public
18455,Pop,Public
15665,Rap,Public
36216,trap,Public
32231,psytrance,Public
10475,Trap Metal,Public
32944,psytrance,Public
16886,RnB,Public
9058,Underground Rap,Public
21036,Hiphop,Public
35725,trap,Public
17782,RnB,Public
11783,Trap Metal,Public
